-240.10457516339878 6.459341888282156E-5 6.6343083873617585 6.957647465327726E-4 2.6440459208942294E-4
-238.22875816993474 1.0420270825566781E-4 6.676445072446645 8.687751634237511E-4 3.7275337076320033E-4
-236.35294117647067 1.5193040448612953E-4 6.558205406053584 0.0010948062815265872 3.232037972688754E-4
-234.47712418300662 2.1055593443346387E-4 6.375650590887687 0.0013364967635061517 1.4018369388721792E-4
-232.60130718954255 2.8310720783222213E-4 6.191080799612194 0.001553252813798566 -1.2462449350146703E-4
-230.7254901960785 3.621961795222963E-4 6.032630995925266 0.0017126158389713813 -4.1640717279716285E-4
-228.84967320261447 4.338722255835295E-4 5.900859691314233 0.0017982976472561273 -6.980812675796593E-4
-226.9738562091504 4.900190351698826E-4 5.784125031413362 0.0018117036215216703 -9.594145139411186E-4
-225.09803921568636 5.352178186589594E-4 5.669757802073683 0.0017666216846959225 -0.001212208912639326
-223.2222222222223 5.830111418930622E-4 5.550228145833815 0.0016797902735341242 -0.0014760136359191207
-221.34640522875824 6.466624840684121E-4 5.425401423157324 0.0015618079223203973 -0.0017626644864711218
-219.4705882352942 7.309427986930566E-4 5.299719474745917 0.0014124608364344848 -0.0020673730751077247
-217.59477124183013 8.289848657736329E-4 5.1765131433135965 0.0012222332515757187 -0.0023698312839065387
-215.7189542483661 9.263561938557666E-4 5.054949468680504 9.78701536023289E-4 -0.0026433354688737334
-213.84313725490205 0.0010107916823662185 4.931389177840035 6.742339382123075E-4 -0.002866123783455617
-211.96732026143798 0.001080816573160494 4.802683686658433 3.110334557341447E-4 -0.003028712203314854
-210.09150326797393 0.0011462288762741468 4.668827383287206 -9.881239841027004E-5 -0.00313386298777897
-208.21568627450986 0.001220301426956709 4.533305983726614 -5.37893736324722E-4 -0.0031901143372138263
-206.33986928104582 0.001310539950469824 4.400614076649132 -9.899151219012975E-4 -0.0032031509401338107
-204.46405228758178 0.0014149503598019158 4.272788617382707 -0.001444485095326791 -0.003170026412040039
-202.5882352941177 0.0015254655105612224 4.147996807355096 -0.001897858890233204 -0.0030792193104024305
-200.71241830065367 0.0016351126110456915 4.022117336854571 -0.0023495756205922746 -0.002916052916242124
-198.83660130718962 0.0017435300832282733 3.8917134699057785 -0.0027971780120944582 -0.002670117881538345
-196.96078431372555 0.0018567516385710296 3.7562940036003516 -0.0032321463543458356 -0.002340519511106434
-195.0849673202615 0.0019814388997953262 3.618503070893137 -0.0036393630639090036 -0.0019362962972454254
-193.20915032679744 0.0021185696834614995 3.48218492052296 -0.004000370228107199 -0.0014722005575394574
-191.3333333333334 0.00226242854630924 3.3498376745463516 -0.004298568799834744 -9.625367601885212E-4
-189.45751633986936 0.0024060092615644088 3.2213833318611815 -0.004523503602819445 -4.1657485107874867E-4
-187.5816993464053 0.0025480482553944376 3.0948639155487028 -0.004671997557288886 1.6212372921074424E-4
-185.70588235294125 0.0026955347349119853 2.968187615314476 -0.00474573783918705 7.725056105250492E-4
-183.8300653594772 0.0028594319410346733 2.8405922605578375 -0.004746906876468955 0.001411157261981959
-181.95424836601313 0.003046676521519474 2.7128988469369735 -0.004674473604094856 0.0020687500612164384
-180.0784313725491 0.0032543972005310688 2.586556316944738 -0.004523274024493453 0.002729831555689441
-178.20261437908502 0.0034710206690477326 2.4624089761464862 -0.004286337700421051 0.003375975685198269
-176.32679738562098 0.003684097816053427 2.3402062111950004 -0.003959039529649136 0.003990414447441232
-174.45098039215694 0.0038893920829485727 2.2190822066331055 -0.0035426427309002777 0.004561560178731487
-172.57516339869287 0.004094388516917386 2.098455626704564 -0.003045199788500085 0.0050836109145752885
-170.69934640522882 0.004313535772751714 1.9786025735896091 -0.0024793270199632866 0.005554173157478234
-168.82352941176475 0.004558814299336177 1.8604755320733277 -0.0018581539685970786 0.005970497976259795
-166.9477124183007 0.004832383166595144 1.7449445013797495 -0.001191747417206308 0.006326581891685237
-165.07189542483667 0.005126026950470676 1.632113115376308 -4.859707577163582E-4 0.006612732217485269
-163.1960784313726 0.005427062183984578 1.5212652644991778 2.5571203315393474E-4 0.006817689871069381
-161.32026143790856 0.005725985776832238 1.4114319981456802 0.001028686802558158 0.006931945271014553
-159.4444444444445 0.006020243938322153 1.3020973709830805 0.0018240741000073767 0.006950293476330688
-157.56862745098044 0.006311704916976463 1.1935129846280077 0.002627935752760069 0.0068722305521816
-155.6928104575164 0.006600504492446513 1.0863976949320993 0.0034233180662103114 0.006700107446718482
-153.81699346405233 0.0068808335738323526 0.9812391353442527 0.0041940046307495605 0.006436238804483342
-151.9411764705883 0.00714247390780315 0.8776946567440422 0.004927888881813746 0.006080688003188131
-150.06535947712425 0.007377102192053098 0.774497390641578 0.005618133224694344 0.005630965359593827
-148.18954248366018 0.007584697335550906 0.6699075249514612 0.006261586625794478 0.0050837197002325685
-146.31372549019613 0.007775524883485999 0.5624123987613583 0.006855514629408206 0.004437371163734253
-144.43790849673206 0.007966645345611867 0.45126497462596227 0.007394637493724801 0.0036941660585572828
-142.56209150326802 0.008176045381094605 0.33657813931467384 0.007870241427300263 0.0028605572317741156
-140.68627450980398 0.008419348951189263 0.21899266153702257 0.0082718783336196 0.0019458310166174013
-138.8104575163399 0.008712035707445862 0.09923471298088593 0.008590640811371128 9.598991830600254E-4
-136.93464052287587 0.009075394240709 -0.022063194979276446 0.00882208115193734 -8.841518512109167E-5
-135.05882352941182 0.00954075151676418 -0.1441586343314869 0.00896705906827769 -0.0011916436030176684
-133.18300653594775 0.010147040926417711 -0.2658525638536222 0.00903001253132738 -0.002342434380826961
-131.3071895424837 0.010931259245215545 -0.38539247710748814 0.009015635767511439 -0.003531634472501904
-129.43137254901964 0.01191642962026149 -0.5008134962348025 0.008925851968454501 -0.004746873461343576
-127.5555555555556 0.013103733522331162 -0.6105079032689087 0.008758770114921861 -0.005972498336676205
-125.67973856209154 0.014473142222437703 -0.7136147429280415 0.008510144669016631 -0.007190913399176201
-123.8039215686275 0.01599160495360989 -0.8100107447399729 0.008176404510127676 -0.008384605314512135
-121.92810457516345 0.01762305608640889 -0.9000192856791713 0.007757428615934055 -0.009537817626117292
-120.05228758169939 0.01933363850311267 -0.9841084031913674 0.007257428666034517 -0.010637130489068902
-118.17647058823533 0.021089463217813804 -1.0627651518387422 0.006683433419583141 -0.011670891795725585
-116.30065359477128 0.022850098792346382 -1.1365548050715777 0.006042285955846197 -0.01262811232955852
-114.42483660130723 0.024564394831593676 -1.2062426128829014 0.005337936516574924 -0.013497698953341639
-112.54901960784318 0.026173777665527247 -1.2728375566363939 0.004570639834882211 -0.014268633025612881
-110.67320261437912 0.0276230280139287 -1.337494608611073 0.0037385577376102637 -0.014931095348823252
-108.79738562091507 0.028873345424298626 -1.4013148806135378 0.0028408775846264405 -0.015477966082822488
-106.92156862745102 0.02991071153147908 -1.46514564846803 0.001880693435518531 -0.015905916808730353
-105.04575163398697 0.030745444911968237 -1.5294796969861428 8.660540200545529E-4 -0.01621556059715991
-103.16993464052291 0.031404433844255314 -1.5944970195345247 -1.91343764199835E-4 -0.0164106609536396
-101.29411764705885 0.03192175707746338 -1.660211540900236 -0.001278979373586621 -0.01649689495839715
-99.41830065359481 0.03233316336094823 -1.7266228716364536 -0.002386164899217601 -0.01648083908120485
-97.54248366013076 0.03267568238743446 -1.7937684836781616 -0.003504991272815198 -0.01636962305103011
-95.6666666666667 0.032989047528928034 -1.8616353634994676 -0.0046290634875998824 -0.016171237821156113
-93.79084967320264 0.03331416077169196 -1.9299862572410236 -0.005750842742658749 -0.015895073699558542
-91.9150326797386 0.03368640478739041 -1.9982221560176034 -0.006859236228465581 -0.015552140166180235
-90.03921568627455 0.03412611053194766 -2.065391745994048 -0.007938925264526692 -0.015154632138613044
-88.16339869281049 0.03463144017122774 -2.130369801285423 -0.008971895126258974 -0.014714909722276279
-86.28758169934643 0.035177904247880934 -2.192116850966836 -0.009940332237257238 -0.01424430144686224
